wallet_id,tx_hash,from_address,to_address,value,timestamp,gas_used,successful
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x3c27c46aff9a1828b2ee351a55b73fea7b5e961b0c370a04ae3e02d83b451867,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1589956685,58025,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x4b4bd4c403430060cb5c451c8aa5f8bee9221b4a2a6a0c1d70ad08c2ce538a25,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1591421247,58013,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xe742d804b7604656d9a1270e020b341b3354b60c454a001b80668f40b7ff3df0,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1591774001,43013,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x32caa484d8e47a0aacbd7b91511487e163b8accdbd6e703970f19bcfce9ac865,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,100.0,1592872437,135937,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xbcf282f2271d8e412df79d2d9422e7202b6e7dce9050599cea883f4414f9876a,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xf650c3d88d12db855b8bf7d11be6c55a4e07dcc9,0.0,1592874381,187450,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa4d4d86d6f8df9ee13212fe7213f6e0664d0593fec6d58a6bb4caa25b5777e46,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1592874824,49617,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xcb337093d23c26d73be707ed61574d72330122b7fb6db662c6fd9e0bf8413a4f,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xf650c3d88d12db855b8bf7d11be6c55a4e07dcc9,0.0,1592874951,125734,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x900d391db2eff42e6b3fa7311934b227de1259f13d7f7a5fa5fcbc77c1b0dbba,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,100.01078947140037,1594846450,0,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x918f67febf2f528dc8e4b430d7188fea2e85e1b4d42bf528019e60010d8c1fab,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xf650c3d88d12db855b8bf7d11be6c55a4e07dcc9,0.0,1594846570,191440,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x28cde4d4ba28de2fd6f14836c17a8a0744d987745f98f71fdbf17e362d8c2247,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1599473701,49511,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x3ff7f7fa49edcfaaeef84423620f507e525f156ba771184517e440174f09d4a4,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1600111922,49487,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x603d7601df93397a39fdb55974243b01e59828749a519be474e58c150914963b,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1600127990,49475,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xaad931b8e97f8d4072f4e1422078d6fb76e51ad77bf961b7279fe1023ee7b3d1,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1600373745,57381,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x60d625f026853e117176228fe5313a0d3f769b0e9a7c5bd23becf422bb8c426b,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0.0,1601016752,311828,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xce956fd4904e3ee277b7bede5d335c0a2a83825b0a258c7e10618cb4f2b6eeb9,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0.0,1601235410,286857,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xb0b773d7f1f2e38d67753fa8a030957ab676619709f9aad8e8f6d1fe9fcf6f23,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1601529477,49463,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x25b4413e680ad9a4cc4d1c56e15cbe397f9bbdbe796686338ed1d62f857a0e1c,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1601529514,49811,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xaf9c7dd1356cdf493ac36499da5d1ab7cf749c73c1a0439e14e647b739f0cf1a,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1601576341,57381,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x68548ecf8f81c65bd08d58d14d90d0cd91188f43c2130682aa76f2e0c5fb761d,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1601619341,49811,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x0a7abb2f332e60949e68a032bcc9435bc1bbc7d4573379e5d8a9e77150963656,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1608713135,27369,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x24f77dcf25ca2a1f5d5e4de3a6115257587d1e7c478d5679936e6558a3ab88a6,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1610931675,49463,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xeec78ae62c2051be12de09721c66325f199ea228e0d60208bca0a01d4987985e,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1611280507,49811,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x85962fe5aff15902cc15778db6f379c2f39dbc4276cda6f06ea00e49ea85c1f3,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1611646165,42369,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x1efa3f8d31210b8dab87ad6e8123db0e668cf9aeb75e8d8429c46a90e1d74bf7,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,1611944108,205716,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x335d36e0c44c2497a688e8d336527c4de11bcd9775dd748d61da8d7f1d641a34,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,1612506281,364053,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x4136a7052100e2036517816580b40f721136a93986eccffabf5bd966c495a253,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1612506340,57381,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x9de9c200f5bea020b526524700a491466623fae284d02f2be57a3144f34be886,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1612562210,57381,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x840f7dc93511e7e18668a928c257d908932c4eb4b045bacf6258d9bbbf3decf8,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1613380977,42357,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x26274deb050e69aff577b052353e7a78d817d6bea5e6e57bbfc27e04711ce160,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1614334552,42393,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x68e69da04744d6db8af45317d4e552021ddecd5eb175ac39f090cc67ba471cd2,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc00e94cb662c3520282e6f5717214004a7f26888,0.0,1615685051,45768,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x8f4c35854a7fd6fcda351970b0c1a977b9c1bd390d426b3bed4fc5fb0b075462,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,1615696754,361546,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x72f35f938c73944ce06628159b3abad785f976e3d0661cb6c6bb46dc9c67bcfe,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,1616099263,364607,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xae127450a052857a9fe3be3eac4a656655cda3971a2977323ae999d39535e6ef,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1616591636,42357,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x582e5b868b9bf022850b6b51499c65344633357c90af344d10c5a2f9ce79fc04,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,1616958526,44308,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xff53fbd2ae5af980ea1ac82cc878071e561320bf2069a827a899e326a106a248,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1617152330,49811,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x338f1d6e5e4d241d9afdb4c29e606d1d94c5ef08e060c6550532a8cc5b732c54,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0.0,1621526317,52428,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x6f5a1cb8dcd422442874df42ece4ccea439a82c9f292b56b8345ee0a0c72be59,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1622068306,50637,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x73725945120d52e7e84539652b94760ce116cec37409b61f87ea6d30a6d26127,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,1622183816,349006,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x9f547e264ea850d33e6890f54bae9e9cf4572f5e99f958c90f1fe142b69f74ec,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1622184928,50637,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xe4cbc2125e5807153a3c49aa49158553985d35e3b7447a0ef0603bf91ed4d6bc,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0.0,1623095117,52428,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x92f15ab0d56f9676d90da9778568e957e891811974ca0ce3f52396b26c7e0281,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,0.0,1623747230,141766,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xb58878d9c2733ce7c0791f7969efec1e9ff3a79d69c982d1a668293be52f124f,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,1624693565,159137,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xd2962b0064bf31ed5670211f25867e59a7d4f89d72fe2152521a17322112443f,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1626965446,59975,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x7d215d073f92dac2e740a1df9fb65231a339a2776ba7c912a1041bc18f4821d1,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1626965497,27827,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x5a56626a07154c78252912ec353ff7190ec8f1357826e96f79e8b81b6f2e6164,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1626965696,59975,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x3f3fc16ac49207bc6f7e2317d44c27166fe9bec060196836271b386af71e0491,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1636445802,48525,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa7fe6f848cc59fd522d1c2a865f9d13468b0ae9a18f719224c3aba9981f58117,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1637053793,60311,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x2a23706388058e55dce35bad628d511280c47f795e31f4db2ac2344226619b6d,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,1638303263,168674,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x278bf9dbf8b23e259a3dfa3e2d2f8908555023b3846284108cccce5b40643c71,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,1638889167,429924,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x792e03713cf81c92072e9c1420756dd2011f7936b6ea6f16db1bdfa7135e751f,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1638889505,60311,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xb4987a04d3d7b789db02b0701a30e6330f7c2752690da7e607c72574f630978e,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1639387670,48525,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xcc49ca36e7020d58fe4195419110d8668b34216c7c0a73bbb8b0a4c08a7ae2fd,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,1639607890,46408,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x0015229f99df00f83962d286c3a00248b83dc3590527eae458bf92f1714872b4,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1642665203,60837,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x11eab087afe197c5af384d18e2d051839d3d73e92fbd8411a2a8475d34660af4,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1650484976,38027,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xf4f1e2473d0c1e4cfd8404194792091d69dfdba477280f4de4debf4308ac045c,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1650484976,38027,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xde92afc841042d704c0d899c32c0888f2e0928e69787a0dfb3d434c99148dd66,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1650484976,38027,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x0f44731e67fb23b7e94f807705c59a5ddb2c1d9874fa29db2b66df9fdbc2da30,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1650484976,38027,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xb25ee220632929d94c061f545e25446f7cac7da0f39cbd2a04d4a0d6c817c6b9,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1651595018,60837,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc3e5049e033ad9974979f8f1ef2c41fe7002610a3add880d2f54328bd7730e2f,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1654565592,65625,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x38e87394e3e89b830c76db3b5c11e7757e541336b0e235690b3ad906704ff8df,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1656460662,60837,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x7719a1c3e3a8aaa9bff0cf36e15ab30e0cd842c76e0efea4b78a8e5257972619,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1656613632,60837,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x8c5c041bae7797f1c2cda0f537f625942984021e436c87c97bc4e53b01a6faaa,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1658616501,60837,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xac4b5539aca3f38b7c745138f2fb0cc26aef0c348a7a19ff73e079a6556920ed,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc3d688b66703497daa19211eedff47f25384cdc3,0.0,1662508719,57796,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc9eaee20004f64abcedf81deb20e3c2b18265a69ca7e8cd6c62cda1992a47781,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1666735607,65613,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x37cfb4f264c3c09d16b0c335dae5ea9aa5a059607b3198306db2fb530d71b035,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1673482691,65613,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x51c6d434db2513710445f5438b2a4953d60e5d40df7b8a6819109cc6ccecb837,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1673483315,60311,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x0865392943bfaea33fe90cb0a3899e8f58600b20969fed78528fce9d0476a1f2,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1674240899,60813,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa827413257d506f5d2ee5723ead99e08a54b3d010ae91b377729e9e9e2fb7050,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1674693587,43725,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xaf1bbbf58d0238e055b61dc9787d2bbbfe6e5deecc14ca16bf0f20303e73ff65,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1676574767,48513,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x543a315ec815d0edcdf930b9af410be619e188e6ba229e66dd080caf81239f35,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1678236851,60837,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xc9fac78dd314717385e1ff30f00adc9dabb1229a53ac2af644ab196a4d499366,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1683930875,65613,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x3dfbebdd4f627c0cb79a463b68e69f277ee11196b16bd77754c83366b8d50a61,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1687467995,59975,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0x46404194a50cf31325cb20cfec6628722371bb4b3a4c06f47de1d410e6d01e07,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1691688911,65625,True
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xf7aa069cfdbc978dc815d94d1ea6c5e5ef322d52925832d6ea6d7f44527d69fb,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1691777411,65613,True
0x06b51c6882b27cb05e712185531c1f74996dd988,0xaaf7510ca14ffdd7e4c5f2342b0acf98db1f3ee36cc2ee59e0369e83e8c648ef,0x06b51c6882b27cb05e712185531c1f74996dd988,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1602807417,49811,True
0x06b51c6882b27cb05e712185531c1f74996dd988,0x25b33b7a990646ab6c0f22d2c4e91fe563bbd9b02e361de589e7c1971e69e840,0x06b51c6882b27cb05e712185531c1f74996dd988,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,1602807417,174552,True
0x0795732aacc448030ef374374eaae57d2965c16c,0xbc7d19b5e03b9433afbd0eb9c7700de90f17833f7f2512ec7ba5b34b41b5f127,0x0795732aacc448030ef374374eaae57d2965c16c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1606310017,49811,True
0x0795732aacc448030ef374374eaae57d2965c16c,0x22d03ef2de5abcb5dd724279e59b050c995d6b6308ff31caccb0dfffdb6641e0,0x0795732aacc448030ef374374eaae57d2965c16c,0x39aa39c021dfbae8fac545936693ac917d5e7563,0.0,1606310017,177613,True
